device_id,device_type,location,timestamp,temperature,humidity,status
DEV021,humidity,東京,2026-04-27 03:55:00,21.6,49.0,normal
DEV022,temperature,大阪,2026-04-27 03:55:00,28.8,47.8,warning
DEV023,temperature,東京,2026-04-27 03:55:00,28.3,38.1,N/A
DEV024,humidity,東京,2026-04-27 03:55:00,22.7,34.1,normal
DEV025,humidity,大阪,2026-04-27 03:55:00,28.2,53.8,critical
DEV026,vibration,大阪,2026-04-27 03:55:00,18.4,50.5,N/A
DEV027,temperature,愛知,2026-04-27 03:55:00,28.9,39.3,normal
DEV028,humidity,愛知,2026-04-27 03:55:00,23.1,32.5,normal
DEV029,temperature,大阪,2026-04-27 03:55:00,19.4,55.8,warning
DEV030,temperature,愛知,2026-04-27 03:55:00,18.2,37.7,normal
DEV001,vibration,東京,2026-04-27 04:00:00,24.1,57.4,N/A
DEV002,temperature,愛知,2026-04-27 04:00:00,26.6,65.3,normal
DEV003,humidity,東京,2026-04-27 04:00:00,28.0,59.4,warning
DEV004,temperature,東京,2026-04-27 04:00:00,28.1,41.3,normal
DEV005,vibration,東京,2026-04-27 04:00:00,19.5,54.2,normal
DEV006,vibration,愛知,2026-04-27 04:00:00,29.3,39.4,critical
DEV007,vibration,東京,2026-04-27 04:00:00,999,N/A,normal
DEV008,vibration,大阪,2026-04-27 04:00:00,19.9,65.8,normal
DEV009,temperature,東京,2026-04-27 04:00:00,22.1,39.1,critical
DEV010,temperature,東京,2026-04-27 04:00:00,21.1,44.2,normal
DEV011,temperature,愛知,2026-04-27 04:00:00,24.7,64.1,critical
DEV012,vibration,東京,2026-04-27 04:00:00,19.2,67.9,warning
DEV013,vibration,東京,2026-04-27 04:00:00,27.1,61.3,N/A
DEV014,vibration,愛知,2026-04-27 04:00:00,29.4,31.7,normal
DEV015,vibration,愛知,2026-04-27 04:00:00,19.4,44.5,normal
DEV016,humidity,東京,2026-04-27 04:00:00,27.1,64.8,normal
DEV017,humidity,愛知,2026-04-27 04:00:00,22.0,63.9,warning
DEV018,humidity,東京,2026-04-27 04:00:00,27.2,N/A,warning
DEV019,temperature,愛知,2026-04-27 04:00:00,24.1,44.9,normal
DEV020,humidity,大阪,2026-04-27 04:00:00,26.0,60.1,normal
DEV021,humidity,東京,2026-04-27 04:00:00,19.7,66.7,warning
DEV022,temperature,大阪,2026-04-27 04:00:00,24.2,67.7,warning
DEV023,temperature,東京,2026-04-27 04:00:00,18.1,67.7,normal
DEV024,humidity,東京,2026-04-27 04:00:00,22.8,47.4,normal
DEV025,humidity,大阪,2026-04-27 04:00:00,25.9,66.1,normal
DEV026,vibration,大阪,2026-04-27 04:00:00,29.8,65.0,normal
DEV027,temperature,愛知,2026-04-27 04:00:00,28.6,64.9,normal
DEV028,humidity,愛知,2026-04-27 04:00:00,18.1,51.1,normal
DEV029,temperature,大阪,2026-04-27 04:00:00,23.4,51.8,N/A
DEV030,temperature,愛知,2026-04-27 04:00:00,26.4,61.3,normal
DEV001,vibration,東京,2026-04-27 04:05:00,28.6,51.5,normal
DEV002,temperature,愛知,2026-04-27 04:05:00,26.9,69.7,normal
DEV003,humidity,東京,2026-04-27 04:05:00,24.1,43.6,normal
DEV004,temperature,東京,2026-04-27 04:05:00,,51.6,normal
DEV005,vibration,東京,2026-04-27 04:05:00,27.3,69.5,normal
DEV006,vibration,愛知,2026-04-27 04:05:00,28.1,50.3,normal
DEV007,vibration,東京,2026-04-27 04:05:00,999,35.0,normal
DEV008,vibration,大阪,2026-04-27 04:05:00,18.1,39.4,N/A
DEV009,temperature,東京,2026-04-27 04:05:00,28.7,51.3,N/A
DEV010,temperature,東京,2026-04-27 04:05:00,21.6,62.6,N/A
DEV011,temperature,愛知,2026-04-27 04:05:00,26.6,39.9,normal
DEV012,vibration,東京,2026-04-27 04:05:00,20.3,48.2,normal
DEV013,vibration,東京,2026-04-27 04:05:00,27.9,32.5,normal
DEV014,vibration,愛知,2026-04-27 04:05:00,23.4,51.1,N/A
DEV015,vibration,愛知,2026-04-27 04:05:00,27.3,53.4,normal
DEV016,humidity,東京,2026-04-27 04:05:00,26.3,59.3,normal
DEV017,humidity,愛知,2026-04-27 04:05:00,19.7,58.4,normal
DEV018,humidity,東京,2026-04-27 04:05:00,24.2,57.8,warning
DEV019,temperature,愛知,2026-04-27 04:05:00,27.0,44.8,normal
DEV020,humidity,大阪,2026-04-27 04:05:00,22.9,52.9,normal
DEV021,humidity,東京,2026-04-27 04:05:00,19.4,45.0,normal
DEV022,temperature,大阪,2026-04-27 04:05:00,27.5,53.6,normal
DEV023,temperature,東京,2026-04-27 04:05:00,21.7,37.3,warning
DEV024,humidity,東京,2026-04-27 04:05:00,,32.7,normal
DEV025,humidity,大阪,2026-04-27 04:05:00,24.9,66.0,normal
DEV026,vibration,大阪,2026-04-27 04:05:00,26.6,60.5,critical
DEV027,temperature,愛知,2026-04-27 04:05:00,27.1,36.0,normal
DEV028,humidity,愛知,2026-04-27 04:05:00,25.5,45.5,normal
DEV029,temperature,大阪,2026-04-27 04:05:00,18.5,47.7,normal
DEV030,temperature,愛知,2026-04-27 04:05:00,28.4,52.9,normal
DEV001,vibration,東京,2026-04-27 04:10:00,19.5,37.7,N/A
DEV002,temperature,愛知,2026-04-27 04:10:00,27.1,50.9,warning
DEV003,humidity,東京,2026-04-27 04:10:00,18.2,51.3,normal
DEV004,temperature,東京,2026-04-27 04:10:00,20.5,63.6,N/A
DEV005,vibration,東京,2026-04-27 04:10:00,27.7,46.1,normal
DEV006,vibration,愛知,2026-04-27 04:10:00,29.2,37.2,normal
DEV007,vibration,東京,2026-04-27 04:10:00,21.8,34.6,normal
DEV008,vibration,大阪,2026-04-27 04:10:00,21.4,60.7,normal
DEV009,temperature,東京,2026-04-27 04:10:00,22.9,54.6,normal
DEV010,temperature,東京,2026-04-27 04:10:00,26.6,33.9,normal
DEV011,temperature,愛知,2026-04-27 04:10:00,21.9,63.1,normal
DEV012,vibration,東京,2026-04-27 04:10:00,20.9,39.5,critical
DEV013,vibration,東京,2026-04-27 04:10:00,22.6,32.4,warning
DEV014,vibration,愛知,2026-04-27 04:10:00,18.8,N/A,normal
DEV015,vibration,愛知,2026-04-27 04:10:00,18.2,53.4,normal
DEV016,humidity,東京,2026-04-27 04:10:00,24.7,42.2,normal
DEV017,humidity,愛知,2026-04-27 04:10:00,28.2,61.3,normal
DEV018,humidity,東京,2026-04-27 04:10:00,29.8,51.5,normal
DEV019,temperature,愛知,2026-04-27 04:10:00,24.7,,warning
DEV020,humidity,大阪,2026-04-27 04:10:00,25.4,36.7,normal
DEV021,humidity,東京,2026-04-27 04:10:00,23.8,63.6,normal
DEV022,temperature,大阪,2026-04-27 04:10:00,28.1,63.6,normal
DEV023,temperature,東京,2026-04-27 04:10:00,999,52.5,normal
DEV024,humidity,東京,2026-04-27 04:10:00,26.4,59.0,normal
DEV025,humidity,大阪,2026-04-27 04:10:00,20.5,62.1,normal
DEV026,vibration,大阪,2026-04-27 04:10:00,29.8,40.9,normal
DEV027,temperature,愛知,2026-04-27 04:10:00,23.5,30.6,normal
DEV028,humidity,愛知,2026-04-27 04:10:00,18.0,66.1,normal
DEV029,temperature,大阪,2026-04-27 04:10:00,28.7,60.5,critical
DEV030,temperature,愛知,2026-04-27 04:10:00,28.5,51.5,warning
DEV001,vibration,東京,2026-04-27 04:15:00,22.2,63.1,normal
DEV002,temperature,愛知,2026-04-27 04:15:00,28.1,69.4,normal
DEV003,humidity,東京,2026-04-27 04:15:00,29.2,38.9,normal
DEV004,temperature,東京,2026-04-27 04:15:00,26.2,37.7,N/A
DEV005,vibration,東京,2026-04-27 04:15:00,27.7,69.2,normal
DEV006,vibration,愛知,2026-04-27 04:15:00,999,58.2,N/A
DEV007,vibration,東京,2026-04-27 04:15:00,20.4,45.8,normal
DEV008,vibration,大阪,2026-04-27 04:15:00,23.9,56.4,N/A
DEV009,temperature,東京,2026-04-27 04:15:00,25.2,53.5,normal
DEV010,temperature,東京,2026-04-27 04:15:00,29.2,65.2,normal
DEV011,temperature,愛知,2026-04-27 04:15:00,26.1,57.7,critical
DEV012,vibration,東京,2026-04-27 04:15:00,26.2,30.1,normal
DEV013,vibration,東京,2026-04-27 04:15:00,29.3,67.6,normal
DEV014,vibration,愛知,2026-04-27 04:15:00,22.9,50.7,warning
DEV015,vibration,愛知,2026-04-27 04:15:00,27.1,39.0,normal
DEV016,humidity,東京,2026-04-27 04:15:00,24.4,45.7,normal
DEV017,humidity,愛知,2026-04-27 04:15:00,24.9,N/A,normal
DEV018,humidity,東京,2026-04-27 04:15:00,23.1,40.0,normal
DEV019,temperature,愛知,2026-04-27 04:15:00,18.8,31.1,normal
DEV020,humidity,大阪,2026-04-27 04:15:00,25.1,43.4,normal
DEV021,humidity,東京,2026-04-27 04:15:00,23.7,63.3,normal
DEV022,temperature,大阪,2026-04-27 04:15:00,20.8,54.0,warning
DEV023,temperature,東京,2026-04-27 04:15:00,25.5,33.4,normal
DEV024,humidity,東京,2026-04-27 04:15:00,22.5,57.7,normal
DEV025,humidity,大阪,2026-04-27 04:15:00,27.6,54.4,normal
DEV026,vibration,大阪,2026-04-27 04:15:00,26.1,41.8,normal
DEV027,temperature,愛知,2026-04-27 04:15:00,25.4,64.6,N/A
DEV028,humidity,愛知,2026-04-27 04:15:00,,61.8,N/A
DEV029,temperature,大阪,2026-04-27 04:15:00,22.1,61.3,warning
DEV030,temperature,愛知,2026-04-27 04:15:00,25.1,30.5,normal
DEV001,vibration,東京,2026-04-27 04:20:00,28.1,35.0,critical
DEV002,temperature,愛知,2026-04-27 04:20:00,23.1,47.8,normal
DEV003,humidity,東京,2026-04-27 04:20:00,18.5,53.4,critical
DEV004,temperature,東京,2026-04-27 04:20:00,27.1,65.4,normal
DEV005,vibration,東京,2026-04-27 04:20:00,21.7,44.8,normal
DEV006,vibration,愛知,2026-04-27 04:20:00,25.9,39.5,critical
DEV007,vibration,東京,2026-04-27 04:20:00,23.1,38.0,normal
DEV008,vibration,大阪,2026-04-27 04:20:00,22.1,57.8,warning
DEV009,temperature,東京,2026-04-27 04:20:00,22.0,68.5,N/A
DEV010,temperature,東京,2026-04-27 04:20:00,21.9,65.0,normal
DEV011,temperature,愛知,2026-04-27 04:20:00,29.0,57.7,warning
DEV012,vibration,東京,2026-04-27 04:20:00,20.9,68.1,normal
DEV013,vibration,東京,2026-04-27 04:20:00,22.5,63.0,normal
DEV014,vibration,愛知,2026-04-27 04:20:00,18.9,,normal
DEV015,vibration,愛知,2026-04-27 04:20:00,23.3,66.5,normal
DEV016,humidity,東京,2026-04-27 04:20:00,999,N/A,normal
DEV017,humidity,愛知,2026-04-27 04:20:00,20.6,37.0,critical
DEV018,humidity,東京,2026-04-27 04:20:00,20.4,40.5,normal
DEV019,temperature,愛知,2026-04-27 04:20:00,,45.2,normal
DEV020,humidity,大阪,2026-04-27 04:20:00,20.5,44.8,normal
DEV021,humidity,東京,2026-04-27 04:20:00,29.3,69.9,normal
DEV022,temperature,大阪,2026-04-27 04:20:00,18.8,67.0,normal
DEV023,temperature,東京,2026-04-27 04:20:00,22.5,54.0,normal
DEV024,humidity,東京,2026-04-27 04:20:00,27.2,64.2,normal
DEV025,humidity,大阪,2026-04-27 04:20:00,21.9,61.8,normal
DEV026,vibration,大阪,2026-04-27 04:20:00,29.6,38.4,normal
DEV027,temperature,愛知,2026-04-27 04:20:00,27.5,36.7,normal
DEV028,humidity,愛知,2026-04-27 04:20:00,25.7,49.9,warning
DEV029,temperature,大阪,2026-04-27 04:20:00,26.5,49.3,warning
DEV030,temperature,愛知,2026-04-27 04:20:00,25.0,61.6,normal
DEV001,vibration,東京,2026-04-27 04:25:00,28.7,39.4,normal
DEV002,temperature,愛知,2026-04-27 04:25:00,28.7,67.4,normal
DEV003,humidity,東京,2026-04-27 04:25:00,19.0,41.8,critical
DEV004,temperature,東京,2026-04-27 04:25:00,25.0,54.8,normal
DEV005,vibration,東京,2026-04-27 04:25:00,23.2,49.9,normal
DEV006,vibration,愛知,2026-04-27 04:25:00,20.2,55.8,normal
DEV007,vibration,東京,2026-04-27 04:25:00,21.5,51.9,normal
DEV008,vibration,大阪,2026-04-27 04:25:00,29.1,32.9,normal
DEV009,temperature,東京,2026-04-27 04:25:00,22.0,40.0,normal
DEV010,temperature,東京,2026-04-27 04:25:00,25.2,64.2,critical
DEV011,temperature,愛知,2026-04-27 04:25:00,18.1,62.9,normal
DEV012,vibration,東京,2026-04-27 04:25:00,27.9,30.5,critical
DEV013,vibration,東京,2026-04-27 04:25:00,29.4,39.1,normal
DEV014,vibration,愛知,2026-04-27 04:25:00,24.2,60.3,warning
DEV015,vibration,愛知,2026-04-27 04:25:00,19.0,47.2,normal
DEV016,humidity,東京,2026-04-27 04:25:00,23.4,45.0,N/A
DEV017,humidity,愛知,2026-04-27 04:25:00,21.7,50.0,normal
DEV018,humidity,東京,2026-04-27 04:25:00,23.0,46.1,critical
DEV019,temperature,愛知,2026-04-27 04:25:00,25.0,31.3,normal
DEV020,humidity,大阪,2026-04-27 04:25:00,29.4,55.2,N/A
DEV021,humidity,東京,2026-04-27 04:25:00,24.9,45.3,normal
DEV022,temperature,大阪,2026-04-27 04:25:00,22.6,43.2,warning
DEV023,temperature,東京,2026-04-27 04:25:00,21.7,57.0,normal
DEV024,humidity,東京,2026-04-27 04:25:00,999,49.5,normal
DEV025,humidity,大阪,2026-04-27 04:25:00,28.9,38.2,normal
DEV026,vibration,大阪,2026-04-27 04:25:00,18.8,50.7,normal
DEV027,temperature,愛知,2026-04-27 04:25:00,28.9,69.6,normal
DEV028,humidity,愛知,2026-04-27 04:25:00,23.7,68.2,normal
DEV029,temperature,大阪,2026-04-27 04:25:00,20.5,58.4,warning
DEV030,temperature,愛知,2026-04-27 04:25:00,24.9,38.1,warning
DEV001,vibration,東京,2026-04-27 04:30:00,18.1,32.6,normal
DEV002,temperature,愛知,2026-04-27 04:30:00,21.0,52.8,warning
DEV003,humidity,東京,2026-04-27 04:30:00,24.9,41.5,warning
DEV004,temperature,東京,2026-04-27 04:30:00,28.1,45.6,normal
DEV005,vibration,東京,2026-04-27 04:30:00,20.2,47.3,normal
DEV006,vibration,愛知,2026-04-27 04:30:00,20.2,45.7,normal
DEV007,vibration,東京,2026-04-27 04:30:00,28.4,55.1,normal
DEV008,vibration,大阪,2026-04-27 04:30:00,18.8,66.1,warning
DEV009,temperature,東京,2026-04-27 04:30:00,27.1,44.7,normal
DEV010,temperature,東京,2026-04-27 04:30:00,27.4,36.6,normal
DEV011,temperature,愛知,2026-04-27 04:30:00,23.5,57.8,warning
DEV012,vibration,東京,2026-04-27 04:30:00,27.0,45.9,normal
DEV013,vibration,東京,2026-04-27 04:30:00,26.5,56.8,warning
DEV014,vibration,愛知,2026-04-27 04:30:00,18.8,39.7,warning
DEV015,vibration,愛知,2026-04-27 04:30:00,27.8,36.8,normal
DEV016,humidity,東京,2026-04-27 04:30:00,20.1,59.7,normal
DEV017,humidity,愛知,2026-04-27 04:30:00,27.2,36.1,normal
DEV018,humidity,東京,2026-04-27 04:30:00,26.6,51.3,warning
DEV019,temperature,愛知,2026-04-27 04:30:00,28.0,55.6,normal
DEV020,humidity,大阪,2026-04-27 04:30:00,21.7,30.2,normal
DEV021,humidity,東京,2026-04-27 04:30:00,29.1,39.5,normal
DEV022,temperature,大阪,2026-04-27 04:30:00,,N/A,normal
DEV023,temperature,東京,2026-04-27 04:30:00,20.3,38.8,normal
DEV024,humidity,東京,2026-04-27 04:30:00,28.0,36.7,normal
DEV025,humidity,大阪,2026-04-27 04:30:00,27.8,55.1,N/A
DEV026,vibration,大阪,2026-04-27 04:30:00,24.5,34.8,normal
DEV027,temperature,愛知,2026-04-27 04:30:00,21.9,N/A,normal
DEV028,humidity,愛知,2026-04-27 04:30:00,,38.8,normal
DEV029,temperature,大阪,2026-04-27 04:30:00,22.4,38.7,normal
DEV030,temperature,愛知,2026-04-27 04:30:00,24.0,58.5,N/A
DEV001,vibration,東京,2026-04-27 04:35:00,29.5,69.3,normal
DEV002,temperature,愛知,2026-04-27 04:35:00,29.7,43.3,normal
DEV003,humidity,東京,2026-04-27 04:35:00,26.0,30.7,N/A
DEV004,temperature,東京,2026-04-27 04:35:00,24.1,50.1,normal
DEV005,vibration,東京,2026-04-27 04:35:00,25.4,42.4,normal
DEV006,vibration,愛知,2026-04-27 04:35:00,25.4,45.0,normal
DEV007,vibration,東京,2026-04-27 04:35:00,22.5,39.5,N/A
DEV008,vibration,大阪,2026-04-27 04:35:00,23.3,35.4,normal
DEV009,temperature,東京,2026-04-27 04:35:00,27.1,69.1,normal
DEV010,temperature,東京,2026-04-27 04:35:00,20.7,43.7,normal
DEV011,temperature,愛知,2026-04-27 04:35:00,28.9,39.9,normal
DEV012,vibration,東京,2026-04-27 04:35:00,22.6,47.7,normal
DEV013,vibration,東京,2026-04-27 04:35:00,23.9,32.1,normal
DEV014,vibration,愛知,2026-04-27 04:35:00,19.5,52.0,normal
DEV015,vibration,愛知,2026-04-27 04:35:00,18.9,42.5,normal
DEV016,humidity,東京,2026-04-27 04:35:00,20.1,41.4,warning
DEV017,humidity,愛知,2026-04-27 04:35:00,20.4,49.2,normal
DEV018,humidity,東京,2026-04-27 04:35:00,20.0,50.2,normal
DEV019,temperature,愛知,2026-04-27 04:35:00,27.8,30.8,normal
DEV020,humidity,大阪,2026-04-27 04:35:00,19.0,42.0,critical
DEV021,humidity,東京,2026-04-27 04:35:00,26.7,48.5,warning
DEV022,temperature,大阪,2026-04-27 04:35:00,24.7,43.3,warning
DEV023,temperature,東京,2026-04-27 04:35:00,29.0,N/A,critical
DEV024,humidity,東京,2026-04-27 04:35:00,22.5,46.6,normal
DEV025,humidity,大阪,2026-04-27 04:35:00,22.5,55.6,N/A
DEV026,vibration,大阪,2026-04-27 04:35:00,28.6,35.0,N/A
DEV027,temperature,愛知,2026-04-27 04:35:00,27.2,60.9,normal
DEV028,humidity,愛知,2026-04-27 04:35:00,23.9,57.9,normal
DEV029,temperature,大阪,2026-04-27 04:35:00,26.8,31.4,normal
DEV030,temperature,愛知,2026-04-27 04:35:00,26.1,55.8,normal
DEV001,vibration,東京,2026-04-27 04:40:00,29.3,39.9,N/A
DEV002,temperature,愛知,2026-04-27 04:40:00,28.1,N/A,normal
DEV003,humidity,東京,2026-04-27 04:40:00,29.0,53.4,normal
DEV004,temperature,東京,2026-04-27 04:40:00,20.3,63.2,normal
DEV005,vibration,東京,2026-04-27 04:40:00,24.0,65.5,N/A
DEV006,vibration,愛知,2026-04-27 04:40:00,22.9,59.1,normal
DEV007,vibration,東京,2026-04-27 04:40:00,24.9,62.6,normal
DEV008,vibration,大阪,2026-04-27 04:40:00,29.2,42.3,normal
DEV009,temperature,東京,2026-04-27 04:40:00,18.0,57.9,critical
DEV010,temperature,東京,2026-04-27 04:40:00,21.5,37.1,normal
DEV011,temperature,愛知,2026-04-27 04:40:00,20.4,67.9,warning
DEV012,vibration,東京,2026-04-27 04:40:00,20.6,60.0,normal
DEV013,vibration,東京,2026-04-27 04:40:00,28.8,55.1,N/A
DEV014,vibration,愛知,2026-04-27 04:40:00,25.6,33.4,normal
DEV015,vibration,愛知,2026-04-27 04:40:00,22.1,49.1,normal
DEV016,humidity,東京,2026-04-27 04:40:00,,68.2,N/A
DEV017,humidity,愛知,2026-04-27 04:40:00,18.5,61.7,normal
DEV018,humidity,東京,2026-04-27 04:40:00,29.8,67.3,warning
DEV019,temperature,愛知,2026-04-27 04:40:00,25.3,57.3,normal
DEV020,humidity,大阪,2026-04-27 04:40:00,27.8,56.6,normal
DEV021,humidity,東京,2026-04-27 04:40:00,29.7,62.3,normal
DEV022,temperature,大阪,2026-04-27 04:40:00,26.4,65.5,normal
DEV023,temperature,東京,2026-04-27 04:40:00,,51.2,normal
DEV024,humidity,東京,2026-04-27 04:40:00,25.4,49.0,normal
DEV025,humidity,大阪,2026-04-27 04:40:00,18.0,67.7,normal
DEV026,vibration,大阪,2026-04-27 04:40:00,,31.8,normal
DEV027,temperature,愛知,2026-04-27 04:40:00,20.8,59.6,normal
DEV028,humidity,愛知,2026-04-27 04:40:00,29.3,49.0,normal
DEV029,temperature,大阪,2026-04-27 04:40:00,21.5,35.7,critical
DEV030,temperature,愛知,2026-04-27 04:40:00,27.4,31.3,warning
DEV001,vibration,東京,2026-04-27 04:45:00,21.6,51.9,warning
DEV002,temperature,愛知,2026-04-27 04:45:00,23.4,56.5,normal
DEV003,humidity,東京,2026-04-27 04:45:00,20.0,58.0,normal
DEV004,temperature,東京,2026-04-27 04:45:00,26.6,67.2,normal
DEV005,vibration,東京,2026-04-27 04:45:00,20.6,49.1,normal
DEV006,vibration,愛知,2026-04-27 04:45:00,29.1,49.7,normal
DEV007,vibration,東京,2026-04-27 04:45:00,29.2,54.0,normal
DEV008,vibration,大阪,2026-04-27 04:45:00,26.6,45.3,critical
DEV009,temperature,東京,2026-04-27 04:45:00,23.2,40.4,normal
DEV010,temperature,東京,2026-04-27 04:45:00,19.1,67.5,normal
DEV011,temperature,愛知,2026-04-27 04:45:00,19.5,45.2,normal
DEV012,vibration,東京,2026-04-27 04:45:00,25.1,45.5,normal
DEV013,vibration,東京,2026-04-27 04:45:00,22.4,61.9,critical
DEV014,vibration,愛知,2026-04-27 04:45:00,25.1,30.4,warning
DEV015,vibration,愛知,2026-04-27 04:45:00,27.8,38.8,warning
DEV016,humidity,東京,2026-04-27 04:45:00,21.4,64.0,normal
DEV017,humidity,愛知,2026-04-27 04:45:00,21.7,34.9,N/A
DEV018,humidity,東京,2026-04-27 04:45:00,27.9,58.2,normal
DEV019,temperature,愛知,2026-04-27 04:45:00,27.7,58.7,normal
DEV020,humidity,大阪,2026-04-27 04:45:00,18.6,37.2,warning
DEV021,humidity,東京,2026-04-27 04:45:00,21.6,66.5,normal
DEV022,temperature,大阪,2026-04-27 04:45:00,24.6,57.1,normal
DEV023,temperature,東京,2026-04-27 04:45:00,22.7,41.3,normal
DEV024,humidity,東京,2026-04-27 04:45:00,24.6,42.9,N/A
DEV025,humidity,大阪,2026-04-27 04:45:00,18.6,42.2,normal
DEV026,vibration,大阪,2026-04-27 04:45:00,23.3,65.9,normal
DEV027,temperature,愛知,2026-04-27 04:45:00,27.0,30.4,N/A
DEV028,humidity,愛知,2026-04-27 04:45:00,27.4,45.1,normal
DEV029,temperature,大阪,2026-04-27 04:45:00,20.0,44.2,warning
DEV030,temperature,愛知,2026-04-27 04:45:00,18.6,56.0,N/A
DEV001,vibration,東京,2026-04-27 04:50:00,19.8,39.8,normal
DEV002,temperature,愛知,2026-04-27 04:50:00,23.9,68.2,normal
DEV003,humidity,東京,2026-04-27 04:50:00,29.9,33.6,warning
DEV004,temperature,東京,2026-04-27 04:50:00,25.8,56.1,normal
DEV005,vibration,東京,2026-04-27 04:50:00,,34.9,critical
DEV006,vibration,愛知,2026-04-27 04:50:00,25.0,49.2,normal
DEV007,vibration,東京,2026-04-27 04:50:00,20.2,55.8,normal
DEV008,vibration,大阪,2026-04-27 04:50:00,19.5,58.6,critical
DEV009,temperature,東京,2026-04-27 04:50:00,27.8,N/A,critical
DEV010,temperature,東京,2026-04-27 04:50:00,27.4,32.6,N/A
DEV011,temperature,愛知,2026-04-27 04:50:00,27.8,60.1,normal
DEV012,vibration,東京,2026-04-27 04:50:00,28.8,54.0,normal
DEV013,vibration,東京,2026-04-27 04:50:00,,42.6,normal
DEV014,vibration,愛知,2026-04-27 04:50:00,20.5,52.5,normal
DEV015,vibration,愛知,2026-04-27 04:50:00,19.5,68.7,normal
DEV016,humidity,東京,2026-04-27 04:50:00,29.3,N/A,normal
DEV017,humidity,愛知,2026-04-27 04:50:00,999,66.2,normal
DEV018,humidity,東京,2026-04-27 04:50:00,23.3,57.8,critical
DEV019,temperature,愛知,2026-04-27 04:50:00,30.0,50.4,normal
DEV020,humidity,大阪,2026-04-27 04:50:00,18.5,,normal
DEV021,humidity,東京,2026-04-27 04:50:00,28.0,54.1,normal
DEV022,temperature,大阪,2026-04-27 04:50:00,21.3,46.9,critical
DEV023,temperature,東京,2026-04-27 04:50:00,22.6,46.0,normal
DEV024,humidity,東京,2026-04-27 04:50:00,26.1,35.7,normal
DEV025,humidity,大阪,2026-04-27 04:50:00,26.8,57.9,normal
DEV026,vibration,大阪,2026-04-27 04:50:00,24.8,50.5,normal
DEV027,temperature,愛知,2026-04-27 04:50:00,19.8,47.3,normal
DEV028,humidity,愛知,2026-04-27 04:50:00,21.0,51.3,critical
DEV029,temperature,大阪,2026-04-27 04:50:00,22.0,66.4,normal
DEV030,temperature,愛知,2026-04-27 04:50:00,27.6,33.9,normal
DEV001,vibration,東京,2026-04-27 04:55:00,19.3,37.0,normal
DEV002,temperature,愛知,2026-04-27 04:55:00,27.7,44.0,N/A
DEV003,humidity,東京,2026-04-27 04:55:00,24.6,65.9,normal
DEV004,temperature,東京,2026-04-27 04:55:00,27.0,62.2,critical
DEV005,vibration,東京,2026-04-27 04:55:00,28.6,53.7,normal
DEV006,vibration,愛知,2026-04-27 04:55:00,,36.2,normal
DEV007,vibration,東京,2026-04-27 04:55:00,24.8,66.7,normal
DEV008,vibration,大阪,2026-04-27 04:55:00,21.0,58.3,normal
DEV009,temperature,東京,2026-04-27 04:55:00,22.2,41.5,normal
DEV010,temperature,東京,2026-04-27 04:55:00,26.6,39.2,normal
DEV011,temperature,愛知,2026-04-27 04:55:00,22.9,33.6,normal
DEV012,vibration,東京,2026-04-27 04:55:00,20.9,53.0,normal
DEV013,vibration,東京,2026-04-27 04:55:00,24.6,65.0,normal
